id;bin_label;newick;organism
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Dicsqu464
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Dicsq1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Epityp1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Dicsqu463
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Dicsqu18370
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Tramen1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Tramax1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Trabet1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Trave1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Tragib1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Artele1122
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Pycco1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Trapol1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Tralj1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Pycpun1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Traver1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Tralac1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Ganbon1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Gansi1
43;terpene;"(3858:0.40614,(((((((5013:0.01301,8940:0.02217)0.91:0.01666,2149:0.03584)0.98:0.02908,(8342:0.00000,4346:0.00000)1.00:0.05298)0.89:0.01854,6489:0.03258)0.92:0.01522,6637:0.03836)0.31:0.00514,(((6870:0.04691,5656:0.04286)0.64:0.01119,(8876:0.00464,941:0.01761)1.00:0.07265)0.97:0.02692,(5053:0.06065,2020:0.06387)0.11:0.00947)0.84:0.01097):0.03527,((((((7348:0.02462,824:0.01388)0.98:0.02499,(8712:0.05157,6129:0.03348)0.91:0.01662)0.33:0.01166,(8210:0.00000,226:0.00210)0.98:0.02399)0.95:0.01622,(((8640:0.00210,3783:0.00000)0.77:0.00271,(5676:0.00000,3928:0.00851)0.93:0.00790)1.00:0.04501,((((1434:0.05400,3731:0.00619)0.92:0.00877,3715:0.01754)0.70:0.00334,8024:0.01102)0.94:0.01261,4008:0.01934)0.98:0.02197)0.99:0.03191)0.78:0.01038,4719:0.19025)0.66:0.01974,8338:0.11254)0.07:0.02391)0.90:0.08612):0.00000;";Amylap1
44;terpene;"(4510:0.20179,(5151:0.13434,247:0.04853):0.03373):0.00000;";Phlbr1
44;terpene;"(4510:0.20179,(5151:0.13434,247:0.04853):0.03373):0.00000;";Phlcen1
44;terpene;"(4510:0.20179,(5151:0.13434,247:0.04853):0.03373):0.00000;";Phlrad1
45;terpene;"(251:0.0,9533:0.0):0.01;";Tragib1
45;terpene;"(251:0.0,9533:0.0):0.01;";Trabet1
46;terpene;"(259:0.0,2444:0.0):0.01;";Tramen1
46;terpene;"(259:0.0,2444:0.0):0.01;";Tralac1
47;terpene;"(((1356:0.05553,308:0.00000):0.01352,3032:0.00671)0.69:0.00556,7094:0.07460):0.00000;";Rigmic1
47;terpene;"(((1356:0.05553,308:0.00000):0.01352,3032:0.00671)0.69:0.00556,7094:0.07460):0.00000;";Rigmic1
47;terpene;"(((1356:0.05553,308:0.00000):0.01352,3032:0.00671)0.69:0.00556,7094:0.07460):0.00000;";Rigmic1
47;terpene;"(((1356:0.05553,308:0.00000):0.01352,3032:0.00671)0.69:0.00556,7094:0.07460):0.00000;";Rigmic1
48;terpene;"((348:0.01526,3234:0.00933):0.12750,(9541:0.10136,1686:0.06765)1.00:0.04139):0.00000;";Tralac1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Fomfom1
48;terpene;"((348:0.01526,3234:0.00933):0.12750,(9541:0.10136,1686:0.06765)1.00:0.04139):0.00000;";Tramen1
48;terpene;"((348:0.01526,3234:0.00933):0.12750,(9541:0.10136,1686:0.06765)1.00:0.04139):0.00000;";Fomfom1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Dicsqu463
48;terpene;"((348:0.01526,3234:0.00933):0.12750,(9541:0.10136,1686:0.06765)1.00:0.04139):0.00000;";Gansi1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Dicsqu18370
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Ganleu1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Dicsqu464
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Ganbon1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Gansp1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Ganluc1
49;terpene;"((((7164:0.00000,5267:0.00000):0.00130,9185:0.00000)0.86:0.00130,2736:0.00000)1.00:0.10602,(889:0.10510,(4047:0.03140,(6021:0.04265,(6963:0.02776,6939:0.04008):0.00930)0.42:0.01091)0.91:0.03838)0.95:0.00353):0.00000;";Dicsq1
50;terpene;"(389:0.03781,((2772:0.01488,2564:0.00320)1.00:0.01086,4244:0.00000):0.00603):0.00000;";Dicsq1
50;terpene;"(389:0.03781,((2772:0.01488,2564:0.00320)1.00:0.01086,4244:0.00000):0.00603):0.00000;";Dicsqu464
50;terpene;"(389:0.03781,((2772:0.01488,2564:0.00320)1.00:0.01086,4244:0.00000):0.00603):0.00000;";Dicsqu463
50;terpene;"(389:0.03781,((2772:0.01488,2564:0.00320)1.00:0.01086,4244:0.00000):0.00603):0.00000;";Dicsqu18370
51;terpene;"(401:0.0,5560:0.0):0.01;";Fomros1
51;terpene;"(401:0.0,5560:0.0):0.01;";Antser1
52;terpene;"((((3126:0.02453,5836:0.02417)1.00:0.12500,945:0.13192):0.04472,(8840:0.06102,430:0.06083)0.99:0.10775)0.82:0.04768,7910:0.24193):0.00000;";Ganbon1
52;terpene;"((((3126:0.02453,5836:0.02417)1.00:0.12500,945:0.13192):0.04472,(8840:0.06102,430:0.06083)0.99:0.10775)0.82:0.04768,7910:0.24193):0.00000;";Ganleu1
52;terpene;"((((3126:0.02453,5836:0.02417)1.00:0.12500,945:0.13192):0.04472,(8840:0.06102,430:0.06083)0.99:0.10775)0.82:0.04768,7910:0.24193):0.00000;";Ganbon1
52;terpene;"((((3126:0.02453,5836:0.02417)1.00:0.12500,945:0.13192):0.04472,(8840:0.06102,430:0.06083)0.99:0.10775)0.82:0.04768,7910:0.24193):0.00000;";Ganluc1
52;terpene;"((((3126:0.02453,5836:0.02417)1.00:0.12500,945:0.13192):0.04472,(8840:0.06102,430:0.06083)0.99:0.10775)0.82:0.04768,7910:0.24193):0.00000;";Ganleu1
53;terpene;"((4212:0.41573,4446:0.17385):0.09466,7007:0.51038):0.00000;";Fomfom1
53;terpene;"((4212:0.41573,4446:0.17385):0.09466,7007:0.51038):0.00000;";Ganluc1
